record_id,redcap_survey_identifier,vp_code,vl_name,color_vision,vorbereitende_fragen_complete,allgemeiner_fragebogen_timestamp,age,gender,edu,job,state,allgemeiner_fragebogen_complete,panas_timestamp,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,panas_complete,flexer_scale_timestamp,flexer_01,flexer_02,flexer_03,flexer_04,flexer_05,flexer_06,flexer_07,flexer_08,flexer_09,flexer_10,flexer_scale_complete,erq_timestamp,erq_01,erq_02,erq_03,erq_04,erq_05,erq_06,erq_07,erq_08,erq_09,erq_10,erq_complete,bfi2_timestamp,bfi2_01,bfi2_02,bfi2_03,bfi2_04,bfi2_05,bfi2_06,bfi2_07,bfi2_08,bfi2_09,bfi2_10,bfi2_11,bfi2_12,bfi2_13,bfi2_14,bfi2_15,bfi2_16,bfi2_17,bfi2_18,bfi2_19,bfi2_20,bfi2_21,bfi2_22,bfi2_23,bfi2_24,bfi2_25,bfi2_26,bfi2_27,bfi2_28,bfi2_29,bfi2_30,bfi2_31,bfi2_32,bfi2_33,bfi2_34,bfi2_35,bfi2_36,bfi2_37,bfi2_38,bfi2_39,bfi2_40,bfi2_41,bfi2_42,bfi2_43,bfi2_44,bfi2_45,bfi2_46,bfi2_47,bfi2_48,bfi2_49,bfi2_50,bfi2_51,bfi2_52,bfi2_53,bfi2_54,bfi2_55,bfi2_56,bfi2_57,bfi2_58,bfi2_59,bfi2_60,bfi2_complete,nfc_timestamp,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nfc_07,nfc_08,nfc_09,nfc_10,nfc_11,nfc_12,nfc_13,nfc_14,nfc_15,nfc_16,nfc_complete,who5_timestamp,who5_1,who5_2,who5_3,who5_4,who5_5,who5_complete,bis_11_timestamp,bis11_01,bis11_02,bis11_03,bis11_04,bis11_05,bis11_06,bis11_07,bis11_08,bis11_09,bis11_10,bis11_11,bis11_12,bis11_13,bis11_14,bis11_15,bis11_16,bis11_17,bis11_18,bis11_19,bis11_20,bis11_21,bis11_22,bis11_23,bis11_24,bis11_25,bis11_26,bis11_27,bis11_28,bis11_29,bis11_30,bis_11_complete,bscs_timestamp,bscs_1,bscs_2,bscs_3,bscs_4,bscs_5,bscs_6,bscs_7,bscs_8,bscs_9,bscs_10,bscs_11,bscs_12,bscs_13,bscs_complete,srs_timestamp,srs_01,srs_02,srs_03,srs_04,srs_05,srs_06,srs_07,srs_08,srs_09,srs_10,srs_complete,phq9_timestamp,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_9,phq9_complete,follow_up_icersv_timestamp,nachb_001,nachb_001_inhalt,nachb_01,nachb_01_inhalt,nachb_02,nachb_02_inhalt,nachb_03,nachb_07,nachb_07_inhalt,nachb_08,nachb_08_inhalt,nachb_08_haeufig,nachb_08_zurueck,follow_up_icersv_complete,estroop_csv,er_csv,experimentor_notes,files_icersv_complete
K14R04,,K14R04,KC,1,2,"2024-11-04 08:29:28",19,2,3,Studentin,0,2,"2024-11-04 08:31:47",4,2,4,4,2,4,2,1,1,3,4,2,3,1,4,2,4,4,2,2,2,"2024-11-04 08:33:45",2,3,3,3,2,2,3,4,2,2,2,"2024-11-04 08:35:43",6,3,5,3,2,3,5,6,3,5,2,"2024-11-04 08:40:27",3,5,2,2,2,3,5,2,3,4,3,4,4,2,3,3,1,5,2,5,4,1,1,3,2,4,4,2,3,2,2,4,5,3,4,4,2,4,2,3,4,3,4,4,3,4,1,1,2,1,4,4,4,2,2,3,4,1,3,2,2,"2024-11-04 08:42:43"," -1"," -1"," +1"," -2"," +3"," -1"," -2"," +1"," -3"," +2"," -1"," -1"," -2"," -1"," -3"," -1",2,"2024-11-04 08:43:30",4,3,4,2,4,2,"2024-11-04 08:46:09",4,1,3,2,1,3,4,2,3,3,1,3,3,2,2,1,1,2,2,1,1,2,2,1,1,3,2,2,4,4,2,"2024-11-04 08:47:23",3,4,5,2,2,4,5,4,4,4,4,2,4,2,"2024-11-04 08:48:42",3,2,2,3,3,3,3,2,3,3,2,"2024-11-04 08:49:35",1,1,0,1,0,1,1,0,0,2,"2024-11-04 09:41:01",1,"Neutrale, negative und positive Wörter als Verben, Substantive und Adjektive ",0,,1,,"Neutral über die Situation nachdenken, hilft dabei sich neutral damit auseinanderzusetzen. Beim Ablenken gehen einem eher mal die Ideen aus bzw. denkt man schnell eher an etwas Positives.",0,,0,,,,2,K14R04_2024-11-04_08h18.31.901.csv,K14R04_ER.csv,keine,2
K18E12,,K18E12,MH,1,2,"2025-02-03 17:28:02",25,2,3,Student,0,2,"2025-02-03 17:29:49",3,2,4,4,2,4,1,1,1,1,4,2,4,1,3,1,3,4,1,1,2,"2025-02-03 17:31:11",2,3,2,2,2,2,2,3,3,2,2,"2025-02-03 17:32:30",6,5,6,1,3,2,5,6,5,5,2,"2025-02-03 17:35:45",3,5,3,5,2,3,5,2,4,4,3,3,4,2,4,5,1,3,2,4,2,1,3,4,2,3,3,2,5,2,2,4,3,2,4,2,2,3,1,3,3,3,4,4,2,4,3,2,4,2,3,5,4,1,2,4,4,2,2,4,2,"2025-02-03 17:37:23"," +1"," +1",0," -1",0," -1"," -1"," -1"," -2"," -1"," -1"," -1",0,0," -2"," -1",2,"2025-02-03 17:37:49",4,4,4,4,4,2,"2025-02-03 17:39:53",3,1,2,2,1,2,2,3,3,2,2,3,2,1,2,2,2,2,2,3,2,2,1,1,1,2,2,2,3,3,2,"2025-02-03 17:40:52",4,2,3,2,2,4,3,3,2,2,4,2,2,2,"2025-02-03 17:41:49",3,3,4,4,1,4,2,3,1,3,2,"2025-02-03 17:42:16",0,0,0,0,0,0,0,0,0,2,"2025-02-03 18:24:01",0,,0,,1,,"War am neuesten und interessantesten für mich",0,,0,,,,2,K18E12_2025-02-03_17h43.08.900.csv,K18E12_ER.csv," -",2
K26R06,,K26R06,MH,1,2,"2025-03-10 17:02:08",21,2,3,Studentin,0,2,"2025-03-10 17:04:18",3,4,3,3,2,2,2,1,1,3,3,2,2,1,4,2,2,4,1,2,2,"2025-03-10 17:06:42",3,2,2,3,2,1,2,2,1,2,2,"2025-03-10 17:09:20",5,2,5,1,4,5,5,5,4,5,2,"2025-03-10 17:13:48",3,4,2,2,2,3,4,1,4,4,3,2,4,3,4,3,2,4,3,4,2,1,1,3,2,2,3,2,2,2,3,4,4,4,4,4,2,3,2,3,4,2,5,4,2,3,1,1,3,1,4,4,4,2,2,3,4,2,2,4,2,"2025-03-10 17:16:04"," +2"," +1"," +1"," -1"," +1"," -1"," -1",0," -1"," -1"," -1"," -1"," +1",0," -1"," -1",2,"2025-03-10 17:16:50",1,1,2,1,2,2,"2025-03-10 17:19:37",4,2,3,2,2,3,4,3,3,4,2,3,3,2,3,2,2,2,2,3,1,2,2,2,1,2,2,1,2,3,2,"2025-03-10 17:20:50",3,2,5,2,3,4,4,4,4,3,4,4,3,2,"2025-03-10 17:21:58",3,2,2,3,3,2,3,3,3,3,2,"2025-03-10 17:23:36",2,1,1,1,1,1,2,0,0,2,"2025-03-10 18:14:09",0,,0,,1,,"Hat am besten für mich funktioniert ",0,,1,"Stroop task, emotionale Bilder betrachten",1,30.0,2,K26R06_2025-03-10_17h25.10.979.csv,K26R06_ER.csv," -",2
L01R06,,L01R06,MS,,2,"2024-10-24 17:29:37",23,2,3,"Studentin ",0,2,"2024-10-24 17:31:18",4,3,4,3,2,2,2,2,1,3,2,2,4,1,4,2,3,4,3,2,2,"2024-10-24 17:33:37",2,2,3,2,2,2,2,3,3,2,2,"2024-10-24 17:35:35",6,3,6,3,5,2,6,4,2,6,2,"2024-10-24 17:40:37",5,4,2,2,1,3,4,2,3,5,3,2,4,3,3,2,2,4,2,5,3,1,1,4,1,1,3,1,4,3,2,3,5,4,5,4,1,3,2,4,5,2,5,4,1,5,1,1,3,1,3,4,3,1,1,4,4,1,1,2,2,"2024-10-24 17:42:42"," +2"," +1",0," -2",0,0,0," -1"," -3"," -2"," -2"," -2",0,0," +1"," +1",2,"2024-10-24 17:42:59",4,4,4,1,4,2,"2024-10-24 17:44:59",4,2,2,2,2,2,4,4,4,4,1,4,3,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,3,3,2,"2024-10-24 17:45:59",3,3,3,1,3,4,3,3,4,2,4,2,2,2,"2024-10-24 17:47:03",3,3,3,3,1,3,2,3,1,3,2,"2024-10-24 17:47:49",1,0,1,1,0,0,0,0,0,2,"2024-10-24 18:32:21",0,,0,,1,,"Weil es die war, die am besten funktioniert hat",0,,0,,,,2,L01R06_2024-10-24_16h39.15.102.csv,L01R06_ER.csv,nichts,2
L05N09,,L05N09,MS,,2,"2024-10-21 15:46:58",22,1,3,"Azubi OTA",0,2,"2024-10-21 15:49:34",3,2,5,3,2,2,1,2,1,1,4,2,4,1,3,5,5,4,4,3,2,"2024-10-21 15:52:12",1,2,3,3,3,1,2,3,2,1,2,"2024-10-21 15:55:42",6,5,2,3,4,4,5,2,3,5,2,"2024-10-21 16:01:41",2,4,2,3,2,1,5,4,3,2,3,3,4,1,3,5,2,4,2,5,1,2,4,2,3,2,5,3,4,4,4,4,3,4,5,2,2,3,2,2,3,4,4,5,1,2,1,1,2,2,4,4,3,3,3,2,5,1,2,1,2,"2024-10-21 16:06:05"," +1",0," +1"," -2",0," +1",0," -1",0," +1",0," +1",0," -3"," -2",0,2,"2024-10-21 16:06:48",4,3,3,1,4,2,"2024-10-21 16:10:35",3,1,2,1,1,3,3,4,2,3,1,2,4,1,2,1,2,1,2,2,1,2,2,1,1,3,1,1,2,3,2,"2024-10-21 16:12:03",4,3,3,1,4,3,5,2,3,3,4,4,3,2,"2024-10-21 16:13:54",3,3,4,3,3,3,1,3,1,3,2,"2024-10-21 16:15:05",0,1,1,1,0,1,1,0,0,2,"2024-10-21 17:07:24",0,,0,,1,,"Für mich am einfachsten umsetzbar.",0,,0,,,,2,L05N09_2024-10-21_14h48.56.497.csv,L05N09_ER.csv,"keine Auffälligkeiten",2
L07R11,,L07R11,MS,,2,"2024-10-23 08:30:56",26,2,3,Studentin,0,2,"2024-10-23 08:32:49",3,4,3,4,3,1,3,3,1,4,3,3,4,4,2,2,3,3,3,2,2,"2024-10-23 08:34:18",3,2,3,3,3,2,3,2,2,2,2,"2024-10-23 08:35:53",5,2,3,2,5,2,5,5,4,3,2,"2024-10-23 08:40:12",3,4,5,3,2,4,4,4,4,5,2,2,2,4,3,2,1,1,4,4,2,2,5,3,2,3,2,2,3,2,3,3,4,4,4,2,3,2,2,3,3,4,5,3,1,5,2,4,2,1,4,4,4,3,2,5,3,2,2,3,2,"2024-10-23 08:42:31",0,0," +1"," -1"," +2"," +2"," -2"," -1"," -1"," +1"," +1"," -2"," -1"," -1"," -2"," +1",2,"2024-10-23 08:43:01",4,3,3,2,4,2,"2024-10-23 08:46:52",2,3,3,2,1,4,4,3,1,1,1,2,1,3,3,2,2,2,3,1,1,2,3,4,3,4,3,2,1,2,2,"2024-10-23 08:48:13",2,5,3,2,4,2,5,1,3,4,4,2,2,2,"2024-10-23 08:49:16",2,2,3,2,3,2,3,2,2,3,2,"2024-10-23 08:50:11",1,1,1,2,0,0,2,0,0,2,"2024-10-23 09:46:59",0,,0,,1,,"Ist mir am leichtesten gefallen, hat am besten funktioniert ",1,"umständliche Tastenbedienung bei der Farbaufgabe",0,,,,2,L07R11_2024-10-23_08h46.39.337.csv,L07R11_ER.csv,,2
L08D04,,L08D04,KC,1,2,"2024-11-07 11:04:16",25,2,3,Studentin,0,2,"2024-11-07 11:07:15",3,2,3,3,2,2,1,1,2,3,2,2,4,1,3,3,3,3,1,1,2,"2024-11-07 11:10:01",2,3,3,3,2,2,3,4,4,3,2,"2024-11-07 11:12:01",1,3,4,2,3,3,5,5,3,5,2,"2024-11-07 11:17:25",4,4,2,3,5,3,4,2,3,2,4,3,4,2,2,3,1,4,2,2,3,2,3,2,3,4,4,2,2,3,2,3,4,4,2,4,2,3,2,3,3,2,4,4,2,4,2,1,3,2,2,4,3,2,4,2,4,1,2,2,2,"2024-11-07 11:20:10"," +1"," -1"," -1"," +1"," +1"," -2"," +1",0," -2",0," -1"," -1"," -3"," -2"," -1"," -1",2,"2024-11-07 11:20:52",2,2,2,2,2,2,"2024-11-07 11:23:56",3,1,1,2,2,3,3,3,2,3,1,3,2,2,1,2,1,1,1,2,1,1,2,1,1,3,2,2,2,3,2,"2024-11-07 11:25:09",4,4,4,2,2,3,5,3,3,3,4,3,2,2,"2024-11-07 11:26:18",3,2,2,3,3,2,3,2,3,2,2,"2024-11-07 11:27:16",1,0,1,1,1,0,1,0,0,2,"2024-11-07 12:23:11",0,,0,,1,,"Es war einfach eine professionelle Entscheidung einzunehmen oder zu denken ""geht mich nichts an""",0,,0,,,,2,L08D04_2024-11-07_10h16.24.696.csv,L08D04_ER.csv,keine,2
L09L03,,L09L03,KC,1,2,"2024-11-14 12:34:22",19,2,3,Studentin,0,2,"2024-11-14 12:37:01",5,2,3,4,1,4,2,2,1,5,4,4,4,2,4,3,4,5,3,4,2,"2024-11-14 12:39:35",2,3,3,2,2,2,2,2,1,2,2,"2024-11-14 12:41:31",5,5,6,2,7,2,6,4,6,5,2,"2024-11-14 12:45:53",3,4,4,2,3,4,5,2,3,4,2,4,2,4,3,4,1,2,3,5,4,2,4,2,1,2,2,4,2,2,4,4,4,5,5,3,1,4,2,4,4,2,4,3,2,4,1,4,1,1,2,5,4,2,1,4,4,3,3,4,2,"2024-11-14 12:48:05"," +1"," -1"," +1"," -2"," +2",0," -2"," -1"," -2"," -2",0," -3",0," -2"," -2"," -2",2,"2024-11-14 12:48:35",3,1,4,1,4,2,"2024-11-14 12:51:10",4,1,2,2,2,4,3,2,3,4,1,3,2,1,3,1,2,1,2,3,1,2,1,1,1,3,2,1,3,3,2,"2024-11-14 12:52:07",3,4,5,2,2,4,5,3,2,1,4,4,2,2,"2024-11-14 12:53:33",4,3,3,4,3,3,3,3,1,3,2,"2024-11-14 12:54:21",0,1,1,1,2,2,0,0,0,2,"2024-11-14 13:40:37",1,"Die Abstände zwischen den dargebotenen Wörtern hat variiert",0,,1,,"Weil ich diese sehr effektiv einschätze ",0,,0,,,,2,L09L03_2024-11-14_11h33.46.657.csv,L09L03_ER.csv,keine,2
L11T03,,L11T03,LL,1,2,"2024-11-04 10:57:31",36,2,3,Studentin,0,2,"2024-11-04 10:58:38",4,2,4,2,2,2,2,1,2,4,1,2,1,3,5,1,3,5,1,1,2,"2024-11-04 11:00:07",4,4,4,4,3,3,3,4,2,2,2,"2024-11-04 11:01:34",5,7,5,4,2,7,4,5,7,5,2,"2024-11-04 11:04:59",3,3,3,1,1,1,5,5,1,5,5,3,2,3,3,5,1,3,5,5,1,1,5,1,1,3,4,3,1,2,5,4,5,5,5,5,2,3,5,4,3,3,3,1,1,3,2,3,1,1,5,5,3,5,2,1,3,5,2,3,2,"2024-11-04 11:06:17"," +2"," +2"," +3"," -3"," +3"," -2"," -3"," -3"," -3",0," -3"," -3"," +1"," +1"," -3"," -3",2,"2024-11-04 11:06:57",2,1,1,1,3,2,"2024-11-04 11:09:08",2,3,2,1,2,3,3,3,3,1,1,2,3,1,2,4,3,1,3,2,1,3,1,2,4,2,3,1,2,1,2,"2024-11-04 11:09:47",1,5,2,1,5,2,5,1,5,1,1,5,5,2,"2024-11-04 11:10:50",3,3,2,4,3,3,2,3,2,1,2,"2024-11-04 11:11:24",1,1,1,2,0,2,0,0,0,2,"2024-11-04 12:02:08",0,,0,,1,,"Ich fand die gewählte Strategie am effektivsten & am einfachsten umzusetzen.",0,,0,,,,2,L11T03_2024-11-04_09h02.44.634.csv,L11T03_ER.csv,"keine Vorkommnisse",2
L12T03,,L12T03,KC,1,2,"2024-11-21 13:08:30",21,2,3,Studentin,0,2,"2024-11-21 13:09:58",3,1,4,1,1,2,1,1,1,1,1,1,1,1,3,1,2,4,1,1,2,"2024-11-21 13:11:09",1,3,2,2,1,1,1,3,3,1,2,"2024-11-21 13:12:22",6,4,7,1,5,2,6,5,5,6,2,"2024-11-21 13:16:54",3,4,2,3,2,3,5,2,3,5,2,2,2,2,2,3,2,4,1,4,3,2,3,4,4,2,4,2,2,2,2,4,5,2,4,3,4,4,1,4,5,3,5,3,2,4,1,1,2,3,4,4,3,1,3,4,4,2,2,2,2,"2024-11-21 13:19:12"," +1"," +2"," -1"," -1"," +3"," -1",0," -1"," -3"," -2"," -1"," -1"," +1"," +1"," -2"," -2",2,"2024-11-21 13:19:37",4,4,4,4,4,2,"2024-11-21 13:21:46",3,2,1,4,1,1,4,3,3,3,1,4,3,3,3,1,2,1,2,3,1,1,1,1,1,1,2,2,3,3,2,"2024-11-21 13:22:42",4,4,3,2,2,4,4,4,3,2,4,3,4,2,"2024-11-21 13:23:54",3,3,3,4,2,3,3,4,2,3,2,"2024-11-21 13:24:28",0,0,1,0,1,0,0,0,0,2,"2024-11-21 14:11:55",0,,0,,1,,"Das Distanzieren ist mir am leichtesten gefallen, es hat mich ein wenig an Gespräche mit Patient:innen im klinischen Kontext erinnert. Dort versucht man auch neutral zu bleiben.",0,,0,,,,2,L12T03_2024-11-21_12h00.16.422.csv,L12T03_ER.csv,keine,2
L14C03,,L14C03,LL,1,2,"2024-12-17 13:33:18",29,2,3,Psychologie-Studentin,0,2,"2024-12-17 13:34:40",4,2,4,4,2,4,1,2,1,4,4,3,4,3,4,3,4,4,1,3,2,"2024-12-17 13:36:14",1,3,3,1,1,1,1,3,3,1,2,"2024-12-17 13:37:35",6,2,6,1,5,2,5,4,4,6,2,"2024-12-17 13:40:53",5,5,1,3,4,3,5,3,3,4,2,2,3,2,3,2,1,3,3,4,3,1,3,2,4,1,3,3,2,3,3,4,4,3,3,2,1,3,2,3,3,3,4,3,4,5,1,1,3,2,3,5,3,2,3,4,4,2,2,2,2,"2024-12-17 13:42:44"," +1"," -1"," -1",0," +1"," -1",0,0," -2"," -1",0," -1"," +1"," -1"," -1"," -1",2,"2024-12-17 13:43:01",4,4,4,3,2,2,"2024-12-17 13:44:49",3,3,3,2,2,2,4,3,2,3,2,3,3,3,3,1,2,2,2,2,1,2,2,1,1,2,2,3,2,3,2,"2024-12-17 13:45:45",3,3,3,1,2,4,3,4,3,3,4,4,4,2,"2024-12-17 13:46:40",3,2,3,3,2,3,2,2,2,3,2,"2024-12-17 13:47:09",0,1,1,1,1,1,1,0,0,2,"2024-12-17 14:35:41",1,"Ich hatte das Gefühl, dass die roten Wörter mehr negativ waren als die Grünen  Die blauen kamen mir öfter eher neutral rüber.",0,,1,,"Weil ich gemerkt habe, dass ich so am einfachsten mit den Emotionen klarkomme und es nochmals eine Herausforderung für mich war, einen neutralen Gesichtsausdruck zu bewahren",1,"Ich hatte das Gefühl, dass die Strategien von schwer bis leicht gestellt wurden. Nur anschauen und nichts dagegen machen können/sollen war am schwierigsten und das Unterdrücken am leichtesten fand ich",0,,,,2,L14C03_2024-12-17_13h50.49.167.csv,L14C03_ER.csv,"keine Vorkommnisse",2
L18A01,,L18A01,KC,1,2,"2024-11-19 08:38:34",18,2,3,Studentin,0,2,"2024-11-19 08:41:15",4,3,4,4,3,2,2,1,2,3,4,2,2,1,2,3,4,3,4,4,2,"2024-11-19 08:43:58",4,2,3,4,3,2,3,3,2,3,2,"2024-11-19 08:46:23",5,6,3,4,4,5,5,4,4,5,2,"2024-11-19 08:51:58",3,3,1,2,4,3,3,2,2,4,3,4,3,5,2,3,4,5,4,5,4,3,3,2,2,4,3,2,1,4,3,3,5,4,3,3,4,3,3,2,2,3,4,2,3,3,2,1,2,2,3,3,5,3,4,2,2,2,5,2,2,"2024-11-19 08:54:57"," -2"," -2"," -1"," -2"," +3"," -2",0," -1"," -1"," +1",0," -2"," -1"," -3"," +1"," +1",2,"2024-11-19 08:55:49",3,1,2,1,3,2,"2024-11-19 08:58:43",4,1,2,1,2,4,3,2,2,3,1,3,3,3,1,1,2,2,2,3,1,2,4,1,1,4,2,3,3,4,2,"2024-11-19 09:00:17",4,4,4,3,3,4,5,4,4,4,3,2,2,2,"2024-11-19 09:01:38",3,2,2,2,4,2,4,2,3,3,2,"2024-11-19 09:02:37",1,1,2,2,2,1,3,1,0,2,"2024-11-19 10:01:36",0,,0,,1,,"Die Strategie hat mich am wenigsten Energie gekostet. Ich habe die Bilder angesehen und wahrgenommen, aber hatte nicht so starke negative Emotionen.",0,,0,,,,2,L18A09_2024-11-19_08h27.56.198.csv,L18A01_ER.csv,keine,2
L20N01,,L20N01,MH,1,2,"2025-03-11 11:09:17",20,1,2,Student,0,2,"2025-03-11 11:12:15",3,4,3,2,1,4,2,1,3,3,2,3,3,2,4,1,2,4,3,1,2,"2025-03-11 11:14:59",2,2,3,1,2,2,1,2,2,2,2,"2025-03-11 11:17:42",5,5,6,4,5,6,5,6,7,4,2,"2025-03-11 11:23:08",4,5,3,3,4,4,4,3,4,4,3,4,4,3,3,3,2,4,4,3,4,1,4,3,3,2,3,2,3,3,4,4,4,4,3,2,2,3,4,3,4,3,4,5,3,3,4,2,2,4,3,4,3,4,3,2,3,3,2,4,2,"2025-03-11 11:25:57"," +1"," +2"," +1",0," +1",0," +1"," +1"," +2"," -1"," -1",0," +1"," +1"," -2"," -2",2,"2025-03-11 11:26:34",2,2,2,3,2,2,"2025-03-11 11:29:39",3,2,2,1,2,3,3,2,2,3,1,3,3,1,3,1,2,1,2,3,1,3,1,2,2,3,1,2,3,4,2,"2025-03-11 11:31:48",3,4,2,2,2,4,4,4,3,5,4,4,2,2,"2025-03-11 11:33:20",2,3,3,3,3,3,3,3,2,2,2,"2025-03-11 11:34:55",2,2,1,2,2,3,1,1,2,2,"2025-03-11 12:27:43",0,,0,,1,,"Hab's einfacher gemacht um neutral zu bleiben und keine Emotion von meine Gesicht zu zeigen und bin schon darauf gewöhnt.",0,,0,,,,2,L20N01_2025-03-11_11h36.27.083.csv,L20N01_ER.csv," -",2
L21R07,,L21R07,LL,1,2,"2024-11-19 13:40:07",21,2,3,Student,0,2,"2024-11-19 13:42:59",3,1,4,5,2,4,1,1,1,4,4,2,4,1,4,1,5,5,1,2,2,"2024-11-19 13:44:31",2,1,2,1,2,2,2,1,2,1,2,"2024-11-19 13:46:19",6,3,5,2,5,3,3,5,4,6,2,"2024-11-19 13:50:33",4,5,4,3,3,4,5,3,3,4,4,2,5,4,4,3,1,2,4,4,4,1,3,4,1,1,3,2,4,1,3,4,4,3,4,2,2,3,1,3,4,2,5,4,1,5,1,4,3,1,2,4,3,1,2,4,4,1,3,3,2,"2024-11-19 13:52:28",0," +2"," -2"," -1"," +2"," +1"," -2"," +1"," +2",0," +1"," -1"," -2"," -1"," +1"," +3",2,"2024-11-19 13:52:54",4,4,5,4,5,2,"2024-11-19 13:54:42",3,1,2,3,1,3,4,3,3,2,1,4,4,1,2,1,1,2,2,3,1,2,3,1,3,2,2,2,3,4,2,"2024-11-19 13:55:36",4,3,4,1,3,5,4,5,5,2,5,1,1,2,"2024-11-19 13:56:24",4,3,2,3,2,3,3,3,1,4,2,"2024-11-19 13:57:06",0,0,1,1,1,0,0,0,0,2,"2024-11-19 14:45:43",0,,1,"Beim ersten Mal, wo man nur anschauen sollte kamen nur neutrale Bilder und bei allem anderen nur noch negative",1,,"Ich dachte, es wäre die effektivste.",0,,0,,,,2,L21R07_2024-11-19_13h57.13.878.csv,L21R07_ER.csv,"keine Vorkommnisse",2
L22R04,,L22R04,LL,1,2,"2024-11-18 13:59:22",20,2,3,Student,0,2,"2024-11-18 14:01:04",3,2,4,4,3,2,1,2,2,4,3,2,3,1,3,4,3,4,4,2,2,"2024-11-18 14:02:35",2,3,2,1,1,2,2,4,2,1,2,"2024-11-18 14:04:00",6,1,7,2,5,2,7,5,3,7,2,"2024-11-18 14:07:53",4,3,1,2,1,4,4,3,2,4,1,4,3,2,4,2,1,5,4,5,3,2,4,3,1,2,2,2,2,1,3,4,5,4,5,3,3,3,2,4,3,1,5,2,1,5,1,1,1,3,2,4,4,3,1,4,4,4,4,5,2,"2024-11-18 14:09:58"," +2"," -1"," -2"," -2"," +3"," +2"," -1"," +1"," -3"," -1"," -2",0," -2"," -3"," -2"," -1",2,"2024-11-18 14:10:17",4,3,2,2,4,2,"2024-11-18 14:12:39",2,2,3,1,1,3,4,2,2,3,1,3,2,1,2,1,1,2,1,3,1,2,1,2,1,2,4,2,3,2,2,"2024-11-18 14:13:31",3,4,4,2,4,2,4,3,2,3,4,4,1,2,"2024-11-18 14:14:27",3,3,2,4,2,2,3,2,1,2,2,"2024-11-18 14:15:05",1,1,0,3,2,1,2,0,0,2,"2024-11-18 15:01:19",0,,0,,1,,"Weil diese für mich am besten funktioniert hat",0,,1,"MyEmotionsstudie 2023",1,53.0,2,L22R04_2024-11-18_13h17.14.211.csv,L22R04_ER.csv,"keine Vorkommnisse",2
M03K08,,M03K08,MS,,2,"2024-10-16 14:49:53",21,2,3,"Studentin ",0,2,"2024-10-16 14:52:08",3,2,4,3,1,4,2,1,1,3,2,2,3,2,3,1,2,3,2,1,2,"2024-10-16 14:54:29",3,1,1,2,2,3,1,2,1,2,2,"2024-10-16 14:57:03",5,2,3,1,3,2,5,5,2,3,2,"2024-10-16 15:02:21",5,4,1,2,2,4,4,3,3,4,2,3,1,5,5,2,1,4,4,4,4,2,4,2,2,1,3,3,1,1,1,4,5,4,3,2,2,2,3,3,4,2,5,3,1,5,1,1,2,1,1,4,3,3,2,5,4,2,3,5,2,"2024-10-16 15:04:49"," +2"," +1"," -1"," -2"," +2"," +1"," -1"," -2"," -1"," -2"," -1"," -1"," -2"," -1"," -2"," -1",2,"2024-10-16 15:05:42",3,0,3,2,0,2,"2024-10-16 15:08:56",2,2,1,1,1,4,1,2,1,3,1,3,2,3,2,1,3,2,3,3,2,3,2,3,1,4,4,2,3,2,2,"2024-10-16 15:10:27",3,2,2,3,4,3,5,4,1,5,3,3,3,2,"2024-10-16 15:11:47",1,2,2,4,3,1,3,2,3,3,2,"2024-10-16 15:12:40",2,1,1,1,2,2,3,0,0,2,"2024-10-16 16:05:24",1,"es gab neutrale, positiv und negativ kommittierte wörter",0,,1,,"weil ich sie am wenigsten anstrengend fand, ich hatte einfach einen kühlen Blick und dadurch, habe ich automatisch distanzierter auf die Bilder geschaut",0,,1,"Emotionale Bilder angeschaut",1,20.0,2,M03K08_2024-10-16_15h13.21.502.csv,M03K08_ER.csv,"Keine Auffälligkeiten",2
